This is the collection of BMW vehicles on soloautosmx website
Vehicle	Cylinder	Capacity	Transmission	Fuel Type	Door
2018 BMW Serie 3 Sedán 318iA Sport Line	3	1.5	automático	gasolina premium	4
2018 BMW Serie 1 (3 puertas) M140iA	6	3.0	automático	gasolina premium	) M140iA
2018 BMW X6 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2018 BMW Serie 7 Sedán 750iA Excellence	8	4.4	automático	gasolina premium	4
2018 BMW Serie 3 Sedán 318iA Executive	3	1.5	automático	gasolina premium	4
2018 BMW Serie 3 Sedán 318iA Executive	3	1.5	automático	gasolina premium	4
2018 BMW X5 M X5 M	8	4.4	automático	gasolina premium	5
2018 MINI MINI Cooper Pepper AT	3	1.5	automático	gasolina premium	5
2018 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2018 BMW X6 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2018 BMW X5 xDrive50iA M Sport	8	4.4	automático	gasolina premium	5
2018 BMW X5 M X5 M	8	4.4	automático	gasolina premium	5
2018 BMW X4 M40iA	6	3.0	automático	gasolina premium	5
2018 BMW X4 M40iA	6	3.0	automático	gasolina premium	5
2018 BMW Serie 5 Sedán 530iA Sport Line	6	3.0	automático	gasolina premium	4
2018 BMW Serie 2 Coupé 220iA Sport Line	4	2.0	automático	gasolina premium	2
2018 BMW Serie 5 Sedán 530iA Sport Line	6	3.0	automático	gasolina premium	4
2018 BMW Serie 4 Coupé 440iA M Sport	6	3.0	automático	gasolina premium	2
2018 BMW X4 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
