This is the collection of Ford vehicles on soloautosmx website
Vehicle	Cylinder	Capacity	Transmission	Fuel Type	Door
2009 Ford Focus Europa Ambiente AT	4	2.0	automático	gasolina premium	4
2009 Ford EcoSport 4X2	4	2.0	manual	gasolina premium	5
2009 Ford Escape XLS l4 TM	4	2.5	manual	gasolina premium	5
2009 Ford Expedition King Ranch 4x2 5.4L V8	8	5.4	automático	gasolina premium	5
2009 Ford Focus Europa Ambiente AT	4	2.0	automático	gasolina premium	4
2009 Ford Mustang GT Equipado Piel AT VIP Glass Roof	8	4.6	automático	gasolina premium	2
2010 Ford Fusion SEL V6 Piel	6	3.0	automático	gasolina premium	4
2010 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2010 Ford Expedition Limited 4x2 5.4L V8	8	5.4	automático	gasolina premium	5
2010 Ford F-150 XL Sup Cab 4x2 TA	8	4.6	automático	gasolina	4
2010 Ford Econoline Van Van E-150 V8 4.6 AC	8	4.6	automático	gasolina	4
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina premium	2
2010 Ford Escape XLT Piel l4 TA	4	2.5	automático	gasolina premium	5
2010 Ford Fusion SEL V6 Piel	6	3.0	automático	gasolina premium	4
2010 Ford Escape XLS l4 TA	4	2.5	automático	gasolina premium	5
2010 Ford Mustang Coupe Lujo V6 MT Tela	6	4.0	manual	gasolina premium	2
2010 Ford Mustang GT Equipado Piel AT VIP	8	4.6	automático	gasolina	2
2010 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2010 Ford Lobo Lobo Super Cab 4x4 Sport 5.4	8	5.4	automático	gasolina	4
2010 Ford Lobo Lobo Super Cab 4x2 4.6	8	4.6	automático	gasolina	4
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina premium	2
2010 Ford Explorer XLT V8 Tela 4x2 SYNC	8	4.6	automático	gasolina	5
2010 Ford Lobo Lobo Crew Cab 4x2 XLT	8	4.6	automático	gasolina	4
2010 Ford Fusion SEL V6 Piel	6	3.0	automático	gasolina premium	4
2010 Ford Explorer XLT Base V6 Tela 4x2	6	4.0	automático	gasolina	5
2010 Ford Fusion SE V6	6	3.0	automático	gasolina premium	4
2010 Ford Edge Limited 3.5 V6 Piel DVD	6	3.5	automático	gasolina premium	5
2010 Ford Lobo Lobo Reg Cab 4x4 TA Sport	8	5.4	automático	gasolina	2
2010 Ford Escape XLS l4 TM	4	2.5	manual	gasolina premium	5
2010 Ford Ranger XL Caja Larga I4 TM A/A	4	2.3	manual	gasolina	2
2010 Ford F-150 XL Sup Cab 4x2 TA	8	4.6	automático	gasolina	4
2010 Ford Escape XLT Piel l4 TA	4	2.5	automático	gasolina premium	5
2010 Ford Fiesta Sedan Trend Comfort	4	1.6	manual	gasolina premium	4
2010 Ford Fusion S l4 TA	4	2.5	automático	gasolina premium	4
2010 Ford Mustang GT Equipado Piel AT VIP	8	4.6	automático	gasolina premium	2
2010 Ford Edge Sport	6	3.5	automático	gasolina premium	5
2010 Ford Focus Europa Sport AT	4	2.0	automático	gasolina premium	4
2010 Ford Fiesta Sedan First	4	1.6	manual	gasolina premium	4
2010 Ford Mustang GT Equipado Piel AT VIP	8	4.6	automático	gasolina	2
2010 Ford Lobo Lobo Crew Cab 4x4 Lariat	8	5.4	automático	gasolina	4
2010 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Explorer Limited V8 4X2 SYNC	8	4.6	automático	gasolina	5
2010 Ford Mustang GT Equipado Piel AT VIP	8	4.6	automático	gasolina premium	2
2010 Ford F-150 XL Sup Cab 4x2 TA	8	4.6	automático	gasolina	4
2010 Ford Fusion SEL l4 TA Piel	4	2.5	automático	gasolina premium	4
N/A
2010 Ford Edge Limited 3.5 V6 Piel DVD	6	3.5	automático	gasolina premium	5
2010 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Lobo Lobo Crew Cab 4x4 Lariat	8	5.4	automático	gasolina	4
2010 Ford Econoline Wagon Wagon 15 pasajeros V8,5.4	8	5.4	automático	gasolina	4
2010 Ford Lobo Lobo Crew Cab 4x2 Lariat	8	5.4	automático	gasolina	4
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina	2
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Lobo Lobo Crew Cab 4x4 Lariat	8	5.4	automático	gasolina	4
2010 Ford Mustang GT Equipado Piel AT VIP	8	4.6	automático	gasolina	2
2010 Ford Econoline Van Van E-150 V8 4.6 AC	8	4.6	automático	gasolina	4
2010 Ford Escape XLS l4 TM	4	2.5	manual	gasolina	5
2010 Ford Lobo Lobo King Ranch 4X4	8	5.4	automático	gasolina	4
2010 Ford Fusion S l4 TA	4	2.5	automático	gasolina premium	4
2010 Ford Courier L TM DH AC	4	1.6	manual	gasolina	2
2010 Ford Expedition Limited 4x2 5.4 V8	8	5.4	automático	gasolina	5
2010 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2010 Ford Lobo 5.4L Reg Cab 4x4 TA XLT	8	5.4	automático	gasolina	2
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Edge Sport	6	3.5	automático	gasolina premium	5
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Escape XLS l4 TM	4	2.5	manual	gasolina	5
2010 Ford Edge Limited 3.5L V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2010 Ford F-250 Super Duty Diesel Crew Cab 4x4 TA	8	6.4	automático	diesel	4
2010 Ford Mustang GT Equipado Piel AT VIP	8	4.6	automático	gasolina premium	2
2010 Ford Focus Europa RS	5	2.5	manual	gasolina premium	3
2010 Ford Explorer 4.6 XLT V8 SYNC TA	8	4.6	automático	gasolina premium	5
2010 Ford Escape Limited V6 TA	6	3.0	automático	gasolina premium	5
2010 Ford Mustang GT Equipado Piel VIP Glass Roof AS AT	8	4.6	automático	gasolina premium	2
2010 Ford Lobo Lobo Crew Cab 4x2 XLT	8	4.6	automático	gasolina	4
2010 Ford Fusion SEL V6 Piel	6	3.0	automático	gasolina premium	4
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Explorer Sport Trac V8 4X2 Tela	8	4.6	automático	gasolina	4
2010 Ford Lobo Lobo Crew Cab Harley Davidson	8	5.4	automático	gasolina	4
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Lobo Lobo Cab Reg,4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Escape XLT Piel l4 TA	4	2.5	automático	gasolina premium	5
2010 Ford Lobo Lobo Super Cab 4x2 4.6	8	4.6	automático	gasolina	4
2010 Ford Explorer Sport Trac 4X2 4.6L V8 AT Tela	8	4.6	automático	gasolina premium	4
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Lobo Lobo Crew Cab 4x4 Lariat	8	5.4	automático	gasolina	4
2010 Ford Focus Europa Sport MT	4	2.0	manual	gasolina premium	4
2010 Ford Lobo Lobo Reg Cab 4x4 TA Sport	8	5.4	automático	gasolina	2
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina	2
2010 Ford Fiesta Sedan First	4	1.6	manual	gasolina premium	4
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Escape XLS l4 TA	4	2.5	automático	gasolina premium	5
2010 Ford Fusion S l4 TA	4	2.5	automático	gasolina premium	4
2010 Ford Expedition Limited 4x2 5.4 V8	8	5.4	automático	gasolina	5
2010 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2010 Ford F-150 XL Reg Cab 4x4 TA	8	4.6	automático	gasolina	2
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina premium	2
2010 Ford Fusion SE l4 TA	4	2.5	automático	gasolina premium	4
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina premium	2
2010 Ford Escape Limited V6 TA	6	3.0	automático	gasolina premium	5
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina premium	2
2010 Ford Focus Europa Sport MT	4	2.0	manual	gasolina premium	4
2010 Ford Mustang GT Equipado Piel AT VIP	8	4.6	automático	gasolina	2
2010 Ford Lobo Lobo Crew Cab 4x2 Lariat	8	5.4	automático	gasolina	4
2010 Ford Fusion S l4 TA	4	2.5	automático	gasolina premium	4
2010 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Mustang GT Equipado Piel AT VIP	8	4.6	automático	gasolina	2
2010 Ford Escape XLS l4 TA	4	2.5	automático	gasolina premium	5
2010 Ford Fusion Sport V6	6	3.5	automático	gasolina premium	4
2010 Ford Escape Limited V6 TA	6	3.0	automático	gasolina premium	5
2010 Ford Mustang GT Equipado Piel AT VIP Glass Roof	8	4.6	automático	gasolina premium	2
2010 Ford Explorer Limited V8 4X2 SYNC	8	4.6	automático	gasolina	5
2010 Ford F-250 6.4 Super Duty Diesel Crew Cab 4x4 TA	8	6.4	automático	diesel	4
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina	2
2010 Ford EcoSport 4X2 TA Tela	4	2.0	automático	gasolina premium	5
2010 Ford Fusion S l4 TA	4	2.5	automático	gasolina premium	4
2010 Ford Fusion S l4 TA	4	2.5	automático	gasolina premium	4
2010 Ford Mustang GT Equipado Piel, MT VIP	8	4.6	manual	gasolina premium	2
2010 Ford Fusion SE l4 TA	4	2.5	automático	gasolina premium	4
2010 Ford Mustang Coupe Lujo V6 MT Tela	6	4.0	manual	gasolina premium	2
2010 Ford Expedition Limited 4x2 5.4 V8	8	5.4	automático	gasolina	5
2010 Ford Fusion SEL V6 Piel	6	3.0	automático	gasolina premium	4
2010 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2010 Ford Escape XLS l4 TA	4	2.5	automático	gasolina premium	5
2010 Ford Escape Limited V6 TA	6	3.0	automático	gasolina premium	5
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Lobo Lobo King Ranch 4X4	8	5.4	automático	gasolina	4
2010 Ford Explorer Sport Trac V8 4X2 Tela	8	4.6	automático	gasolina	4
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina premium	2
2010 Ford Fusion SEL l4 TA Piel	4	2.5	automático	gasolina premium	4
2010 Ford Lobo Lobo Cab Reg,4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Fusion S l4 TA	4	2.5	automático	gasolina premium	4
FORD Escape 2010	6		Automatica	Gasolina	
2010 Ford Expedition Limited 4x2 5.4 V8	8	5.4	automático	gasolina premium	5
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina premium	2
2010 Ford Econoline E150 Van V8 Vinyl AC	8	4.6	automático	gasolina	4
2010 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2010 Ford Explorer Limited V8 4X2 SYNC	8	4.6	automático	gasolina	5
2010 Ford Focus Europa RS	5	2.5	manual	gasolina premium	3
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Fusion S l4 TA	4	2.5	automático	gasolina premium	4
2010 Ford Fusion S l4 TA	4	2.5	automático	gasolina premium	4
2010 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2010 Ford Fusion SEL V6 Piel	6	3.0	automático	gasolina premium	4
2010 Ford Lobo Lobo King Ranch 4X4	8	5.4	automático	gasolina	4
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina premium	2
2010 Ford Escape XLS l4 TA	4	2.5	automático	gasolina premium	5
2010 Ford Edge Sport	6	3.5	automático	gasolina premium	5
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina premium	2
2010 Ford Lobo Lobo Super Cab 4x2 4.6	8	4.6	automático	gasolina	4
2010 Ford Edge Limited 3.5 V6 Piel DVD	6	3.5	automático	gasolina premium	5
2010 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Fusion SE l4 TA	4	2.5	automático	gasolina premium	4
2010 Ford Mustang Coupe Lujo V6 AT Tela	6	4.0	automático	gasolina premium	2
2010 Ford Edge Limited 3.5 V6 Piel DVD	6	3.5	automático	gasolina premium	5
2010 Ford Focus Europa Ambiente AT	4	2.0	automático	gasolina premium	4
2010 Ford Explorer Sport Trac V8 4X2 Tela	8	4.6	automático	gasolina	4
2010 Ford Expedition King Ranch 4x2 5.4 V8	8	5.4	automático	gasolina premium	5
2010 Ford Escape XLS l4 TA	4	2.5	automático	gasolina premium	5
2010 Ford Escape XLS l4 TA	4	2.5	automático	gasolina premium	5
FORD Expedition 2010	8		Automatica	Gasolina	
2010 Ford EcoSport 4X2	4	2.0	manual	gasolina premium	5
2010 Ford Explorer Limited V8 4X2 SYNC	8	4.6	automático	gasolina	5
2010 Ford F-250 Super Duty Diesel Crew Cab 4x4 TA	8	6.4	automático	diesel	4
2010 Ford Focus Europa Sport AT 5Ptas.	4	2.0	automático	gasolina premium	5
2010 Ford Expedition King Ranch 4x2 5.4 V8	8	5.4	automático	gasolina premium	5
2010 Ford F-150 XL Reg Cab 4x2 TA	8	4.6	automático	gasolina	2
2010 Ford Explorer Limited V6 4X2 SYNC	6	4.0	automático	gasolina	5
2010 Ford Focus Europa Ambiente AT	4	2.0	automático	gasolina premium	4
2010 Ford EcoSport 4X2	4	2.0	manual	gasolina premium	5
2010 Ford Focus Europa Ambiente AT	4	2.0	automático	gasolina premium	4
2010 Ford Courier L TM	4	1.6	manual	gasolina	2
2010 Ford Edge Sport	6	3.5	automático	gasolina premium	5
2010 Ford Fusion S l4 TA	4	2.5	automático	gasolina premium	4
2011 Ford Focus Europa Ambiente AT	4	2.0	automático	gasolina premium	4
2011 Ford Escape Limited Plus	6	3.0	automático	gasolina	5
2011 Ford F-150 XL Sup Cab 4x2 TA	6	3.7	automático	gasolina	4
2011 Ford Econoline Van Van E-150 V8 4.6 AC	8	4.6	automático	gasolina	4
2011 Ford Fiesta Ikon Sedan First AC	4	1.6	manual	gasolina	4
2011 Ford Explorer Limited V6 4X2 SYNC	6	3.5	automático	gasolina	5
2011 Ford Econoline Van Van E-150 V8 4.6 AC	8	4.6	automático	gasolina	4
2011 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford EcoSport 4X2 TA Tela	4	2.0	automático	gasolina	5
2011 Ford Fiesta Ikon Sedan First AC	4	1.6	manual	gasolina	4
2011 Ford Focus Europa Sport MT	4	2.0	manual	gasolina premium	4
2011 Ford Escape Limited Plus	6	3.0	automático	gasolina	5
2011 Ford F-150 XL Crew Cab 4x2 TA	8	5.0	automático	gasolina	4
2011 Ford Ranger XL Crew Cab I4 TM A/A	4	2.3	manual	gasolina	4
2011 Ford Explorer Limited V6 4X2 SYNC	6	3.5	automático	gasolina	5
2011 Ford Fusion S l4 TA	4	2.5	automático	gasolina	4
2011 Ford Mustang GT Equipado Piel AT VIP	8	5.0	automático	gasolina	2
2011 Ford Mustang GT Equipado Piel AT VIP	8	5.0	automático	gasolina	2
2011 Ford Fiesta Ikon Sedan First AC	4	1.6	manual	gasolina	4
2011 Ford Ranger XL Crew Cab I4 TM A/A	4	2.3	manual	gasolina	4
2011 Ford Fiesta S AT	4	1.6	automático	gasolina	4
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford Focus Europa Ambiente AT	4	2.0	automático	gasolina premium	4
2011 Ford Escape XLS l4 TM	4	2.5	manual	gasolina	5
2011 Ford Ranger XLT Crew Cab I4 TM A/A	4	2.3	manual	gasolina	4
2011 Ford Fiesta 200 MT	4	1.6	manual	gasolina	5
2011 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2011 Ford EcoSport 4X2	4	2.0	manual	gasolina	5
2011 Ford Fiesta 200 MT	4	1.6	manual	gasolina	5
2011 Ford Lobo Lobo Cab Reg 4x2	8	5.0	automático	gasolina	2
2011 Ford Explorer Limited V6 4X2 SYNC	6	3.5	automático	gasolina	5
2011 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2011 Ford Fiesta S AT	4	1.6	automático	gasolina	4
2011 Ford Transit Transit Chassis Corta Diesel	4	2.2	manual	diesel	2
2011 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2011 Ford Focus Europa Sport MT	4	2.0	manual	gasolina premium	4
2011 Ford F-350 KTP XL 6.2 GAS TA	8	6.2	automático	gasolina	2
2011 Ford Econoline Wagon Wagon 8 pasajeros V8 4.6	8	4.6	automático	gasolina	4
2011 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2011 Ford Fiesta S MT	4	1.6	manual	gasolina	4
2011 Ford Fiesta Ikon Sedan First AC	4	1.6	manual	gasolina	4
2011 Ford Fusion SE l4 TA	4	2.5	automático	gasolina	4
2011 Ford Ranger XLT Crew Cab I4 TM A/A	4	2.3	manual	gasolina	4
2011 Ford Fiesta Ikon Sedan First AC	4	1.6	manual	gasolina	4
2011 Ford Ranger XL Crew Cab I4 TM A/A	4	2.3	manual	gasolina	4
2011 Ford Focus Europa Sport AT	4	2.0	automático	gasolina premium	4
2011 Ford Econoline Van Van E-150 V8 4.6 AC	8	4.6	automático	gasolina	4
2011 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2011 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2011 Ford F-150 XL Reg Cab 4x2 TA	6	3.7	automático	gasolina	2
2011 Ford Courier XL TM 4X2	4	1.6	manual	gasolina	2
2011 Ford Edge Base SE V6	6	3.5	automático	gasolina premium	5
2011 Ford EcoSport 4X2	4	2.0	manual	gasolina	5
2011 Ford F-150 XL Crew Cab 4x2 TA	8	5.0	automático	gasolina	4
2011 Ford F-250 Super Duty Diesel Crew Cab 4x4 TA	8	6.7	automático	diesel	4
2011 Ford F-150 XL Crew Cab 4x2 TA	8	5.0	automático	gasolina	4
2011 Ford Mustang Coupe Lujo V6 AT Tela	6	3.7	automático	gasolina	2
2011 Ford Transit Van Larga Diesel AC 6Vel	4	2.2	manual	diesel	4
2011 Ford Mustang Coupe Lujo V6 AT Tela	6	3.7	automático	gasolina	2
2011 Ford Fiesta 200 MT	4	1.6	manual	gasolina	5
2011 Ford Fiesta Ikon Sedan First AC	4	1.6	manual	gasolina	4
2011 Ford Explorer Limited V6 4X2 SYNC	6	3.5	automático	gasolina	5
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford Fiesta SE AT	4	1.6	automático	gasolina	4
2011 Ford Fiesta Ikon Sedan First AC	4	1.6	manual	gasolina	4
2011 Ford Focus Europa Sport AT 5Ptas.	4	2.0	automático	gasolina premium	5
2011 Ford Mustang GT Equipado Convertible AT	8	5.0	automático	gasolina	2
2011 Ford Mustang GT Equipado Convertible AT	8	5.0	automático	gasolina	2
2011 Ford Lobo Lobo Limited Edition	8	6.2	automático	gasolina	4
2011 Ford Courier L TM DH AC	4	1.6	manual	gasolina	2
2011 Ford Fiesta Ikon Sedan First	4	1.6	manual	gasolina	4
2011 Ford Transit Transit Chassis Corta Diesel	4	2.2	manual	diesel	2
2011 Ford Fusion SE l4 TA	4	2.5	automático	gasolina	4
2011 Ford Fusion S l4 TA	4	2.5	automático	gasolina	4
2011 Ford Ranger Chassis I4TM	4	2.3	manual	gasolina	2
2011 Ford EcoSport 4X2 TA Tela	4	2.0	automático	gasolina	5
2011 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2011 Ford Ranger XL Crew Cab I4 TM	4	2.3	manual	gasolina	4
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford Fiesta SE AT	4	1.6	automático	gasolina	4
2011 Ford Focus Europa Ambiente AT	4	2.0	automático	gasolina premium	4
2011 Ford Fiesta 200 MT	4	1.6	manual	gasolina	5
2011 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2011 Ford F-550 KTP 6.8 3V GAS TA	10	6.8	automático	gasolina	2
2011 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford Fusion S l4 TA	4	2.5	automático	gasolina	4
2011 Ford Escape Limited V6 TA	6	3.0	automático	gasolina	5
2011 Ford Fiesta 200 MT	4	1.6	manual	gasolina	5
2011 Ford F-450 KTP 6.7 Diesel TA	8	6.7	automático	diesel	2
2011 Ford F-450 KTP 6.8 3V GAS TA	10	6.8	automático	gasolina	2
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford F-150 XL Reg Cab 4x2 TA	6	3.7	automático	gasolina	2
2011 Ford EcoSport 4X2 TA Tela	4	2.0	automático	gasolina	5
2011 Ford Mustang GT Equipado Piel AT VIP	8	5.0	automático	gasolina	2
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford Focus Europa Ambiente AT	4	2.0	automático	gasolina premium	4
2011 Ford Mustang Coupe Lujo V6 AT Tela	6	3.7	automático	gasolina	2
2011 Ford Focus Europa Ambiente MT	4	2.0	manual	gasolina premium	4
2011 Ford Fiesta Ikon Sedan First AC	4	1.6	manual	gasolina	4
2011 Ford Fiesta S AT	4	1.6	automático	gasolina	4
2011 Ford F-350 KTP XL TM	8	6.2	manual	gasolina	2
2011 Ford Fiesta Ikon Sedan First AC	4	1.6	manual	gasolina	4
2011 Ford Ranger XL Caja Larga I4 TM	4	2.3	manual	gasolina	2
2011 Ford Fiesta 200 MT	4	1.6	manual	gasolina	5
2011 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2011 Ford Fiesta SE MT	4	1.6	manual	gasolina	4
2011 Ford Explorer Limited V6 4X2 SYNC	6	3.5	automático	gasolina	5
2011 Ford Expedition Max Limited 4x2 5.4 V8	8	5.4	automático	gasolina	5
2011 Ford F-150 XL Reg Cab 4x2 TA	6	3.7	automático	gasolina	2
2011 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford Ranger XL Caja Larga I4 TM	4	2.3	manual	gasolina	2
2011 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2011 Ford Focus Europa ST	5	2.5	manual	gasolina premium	3
2011 Ford Escape XLT Piel l4 TA	4	2.5	automático	gasolina	5
2011 Ford Fiesta 200 MT	4	1.6	manual	gasolina	5
2011 Ford Fiesta SES MT	4	1.6	manual	gasolina	5
2011 Ford Escape Limited V6 TA	6	3.0	automático	gasolina	5
2011 Ford Fiesta SE MT	4	1.6	manual	gasolina	4
2011 Ford Fiesta 200 MT	4	1.6	manual	gasolina	5
2011 Ford Focus Europa Ambiente AT	4	2.0	automático	gasolina premium	4
2011 Ford EcoSport 4X2 TA Tela	4	2.0	automático	gasolina	5
2011 Ford F-150 XL Crew Cab 4x2 TA	8	5.0	automático	gasolina	4
